device build rows dataset relpages workers wm eic ioc readahead matches distinct run caching optimal timing
raid-sata master 1000000 uniform 41667 0 4096 16 32 8192 8048 10000 1 uncached seqscan 868.008
raid-sata master 1000000 uniform 41667 0 4096 16 32 8192 10048 10000 1 uncached seqscan 868.251
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 2 10000 1 uncached bitmapscan 4.534
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 4 10000 1 uncached bitmapscan 6.946
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 8 10000 1 uncached bitmapscan 12.641
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 16 10000 1 uncached bitmapscan 20.666
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 32 10000 1 uncached bitmapscan 41.789
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 64 10000 1 uncached bitmapscan 89.638
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 128 10000 1 uncached bitmapscan 161.111
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 256 10000 1 uncached bitmapscan 264.067
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 512 10000 1 uncached bitmapscan 358.490
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 1024 10000 1 uncached bitmapscan 581.850
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 2048 10000 1 uncached bitmapscan 232.749
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 4048 10000 1 uncached bitmapscan 229.167
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 6048 10000 1 uncached seqscan 227.869
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 8048 10000 1 uncached seqscan 233.506
raid-sata patched-no-sequential 1000000 uniform 41667 0 4096 16 32 8192 10048 10000 1 uncached seqscan 230.609
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 2 10000 1 uncached bitmapscan 38.315
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 4 10000 1 uncached bitmapscan 58.039
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 8 10000 1 uncached bitmapscan 109.388
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 16 10000 1 uncached bitmapscan 200.916
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 32 10000 1 uncached bitmapscan 401.608
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 64 10000 1 uncached bitmapscan 640.742
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 128 10000 1 uncached bitmapscan 507.168
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 256 10000 1 uncached bitmapscan 327.163
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 512 10000 1 uncached bitmapscan 281.833
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 1024 10000 1 uncached bitmapscan 256.221
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 2048 10000 1 uncached bitmapscan 253.311
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 4048 10000 1 uncached seqscan 248.814
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 6048 10000 1 uncached seqscan 243.980
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 8048 10000 1 uncached seqscan 264.544
raid-sata master 1000000 uniform 41667 4 4096 0 16 8192 10048 10000 1 uncached seqscan 251.448
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 2 10000 1 uncached bitmapscan 32.075
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 4 10000 1 uncached bitmapscan 58.520
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 8 10000 1 uncached bitmapscan 99.379
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 16 10000 1 uncached bitmapscan 196.452
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 32 10000 1 uncached bitmapscan 362.320
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 64 10000 1 uncached bitmapscan 647.847
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 128 10000 1 uncached bitmapscan 1062.354
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 256 10000 1 uncached bitmapscan 1551.561
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 512 10000 1 uncached bitmapscan 282.126
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 1024 10000 1 uncached bitmapscan 255.891
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 2048 10000 1 uncached bitmapscan 255.234
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 4048 10000 1 uncached seqscan 233.735
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 6048 10000 1 uncached seqscan 236.080
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 8048 10000 1 uncached seqscan 268.678
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 16 8192 10048 10000 1 uncached seqscan 276.165
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 2 10000 1 uncached bitmapscan 38.518
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 4 10000 1 uncached bitmapscan 59.637
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 8 10000 1 uncached bitmapscan 111.719
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 16 10000 1 uncached bitmapscan 216.859
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 32 10000 1 uncached bitmapscan 401.370
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 64 10000 1 uncached bitmapscan 611.695
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 128 10000 1 uncached bitmapscan 506.662
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 256 10000 1 uncached bitmapscan 350.778
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 512 10000 1 uncached bitmapscan 273.328
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 1024 10000 1 uncached bitmapscan 256.292
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 2048 10000 1 uncached bitmapscan 258.725
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 4048 10000 1 uncached seqscan 245.024
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 6048 10000 1 uncached seqscan 251.423
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 8048 10000 1 uncached seqscan 248.632
raid-sata master 1000000 uniform 41667 4 4096 0 1 8192 10048 10000 1 uncached seqscan 260.903
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 2 10000 1 uncached bitmapscan 36.382
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 4 10000 1 uncached bitmapscan 60.356
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 8 10000 1 uncached bitmapscan 115.072
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 16 10000 1 uncached bitmapscan 217.173
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 32 10000 1 uncached bitmapscan 389.471
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 64 10000 1 uncached bitmapscan 634.611
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 128 10000 1 uncached bitmapscan 482.717
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 256 10000 1 uncached bitmapscan 333.353
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 512 10000 1 uncached bitmapscan 264.657
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 1024 10000 1 uncached bitmapscan 261.787
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 2048 10000 1 uncached bitmapscan 237.425
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 4048 10000 1 uncached seqscan 236.026
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 6048 10000 1 uncached seqscan 244.344
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 8048 10000 1 uncached seqscan 247.181
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 1 8192 10048 10000 1 uncached seqscan 255.691
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 2 10000 1 uncached bitmapscan 34.308
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 4 10000 1 uncached bitmapscan 61.261
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 8 10000 1 uncached bitmapscan 104.806
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 16 10000 1 uncached bitmapscan 204.581
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 32 10000 1 uncached bitmapscan 396.073
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 64 10000 1 uncached bitmapscan 672.248
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 128 10000 1 uncached bitmapscan 485.658
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 256 10000 1 uncached bitmapscan 355.886
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 512 10000 1 uncached bitmapscan 274.155
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 1024 10000 1 uncached bitmapscan 263.174
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 2048 10000 1 uncached bitmapscan 249.875
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 4048 10000 1 uncached seqscan 245.762
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 6048 10000 1 uncached seqscan 240.053
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 8048 10000 1 uncached seqscan 255.464
raid-sata master 1000000 uniform 41667 4 4096 0 32 8192 10048 10000 1 uncached seqscan 258.757
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 2 10000 1 uncached bitmapscan 39.875
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 4 10000 1 uncached bitmapscan 60.012
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 8 10000 1 uncached bitmapscan 105.963
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 16 10000 1 uncached bitmapscan 195.051
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 32 10000 1 uncached bitmapscan 360.479
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 64 10000 1 uncached bitmapscan 653.463
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 128 10000 1 uncached bitmapscan 1088.118
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 256 10000 1 uncached bitmapscan 1553.480
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 512 10000 1 uncached bitmapscan 276.094
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 1024 10000 1 uncached bitmapscan 236.947
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 2048 10000 1 uncached bitmapscan 231.865
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 4048 10000 1 uncached seqscan 244.698
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 6048 10000 1 uncached seqscan 243.686
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 8048 10000 1 uncached seqscan 261.962
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 0 32 8192 10048 10000 1 uncached seqscan 258.016
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 2 10000 1 uncached bitmapscan 35.424
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 4 10000 1 uncached bitmapscan 55.911
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 8 10000 1 uncached bitmapscan 108.774
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 16 10000 1 uncached bitmapscan 196.845
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 32 10000 1 uncached bitmapscan 377.553
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 64 10000 1 uncached bitmapscan 720.256
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 128 10000 1 uncached bitmapscan 1324.697
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 256 10000 1 uncached bitmapscan 2304.212
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 512 10000 1 uncached bitmapscan 879.551
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 1024 10000 1 uncached bitmapscan 1023.351
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 2048 10000 1 uncached bitmapscan 957.892
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 4048 10000 1 uncached seqscan 1036.990
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 6048 10000 1 uncached seqscan 1149.644
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 8048 10000 1 uncached seqscan 1167.856
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 10048 10000 1 uncached seqscan 1186.538
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 2 10000 1 uncached bitmapscan 37.444
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 4 10000 1 uncached bitmapscan 62.819
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 8 10000 1 uncached bitmapscan 104.478
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 16 10000 1 uncached bitmapscan 198.248
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 32 10000 1 uncached bitmapscan 353.706
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 64 10000 1 uncached bitmapscan 631.476
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 128 10000 1 uncached bitmapscan 1085.341
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 256 10000 1 uncached bitmapscan 1570.697
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 512 10000 1 uncached bitmapscan 955.854
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 1024 10000 1 uncached bitmapscan 1206.777
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 2048 10000 1 uncached bitmapscan 1301.506
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 4048 10000 1 uncached seqscan 1267.612
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 6048 10000 1 uncached seqscan 1327.423
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 8048 10000 1 uncached seqscan 1292.209
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 10048 10000 1 uncached seqscan 1259.113
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 2 10000 1 uncached bitmapscan 36.048
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 4 10000 1 uncached bitmapscan 60.704
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 8 10000 1 uncached bitmapscan 110.868
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 16 10000 1 uncached bitmapscan 202.431
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 32 10000 1 uncached bitmapscan 382.669
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 64 10000 1 uncached bitmapscan 735.854
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 128 10000 1 uncached bitmapscan 1314.767
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 256 10000 1 uncached bitmapscan 2364.666
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 512 10000 1 uncached bitmapscan 895.790
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 1024 10000 1 uncached bitmapscan 946.838
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 2048 10000 1 uncached bitmapscan 1148.191
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 4048 10000 1 uncached seqscan 1053.237
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 6048 10000 1 uncached seqscan 1232.736
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 8048 10000 1 uncached seqscan 845.059
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 10048 10000 1 uncached seqscan 951.400
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 2 10000 1 uncached bitmapscan 39.983
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 4 10000 1 uncached bitmapscan 59.335
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 8 10000 1 uncached bitmapscan 111.658
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 16 10000 1 uncached bitmapscan 191.250
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 32 10000 1 uncached bitmapscan 377.675
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 64 10000 1 uncached bitmapscan 694.476
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 128 10000 1 uncached bitmapscan 1325.324
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 256 10000 1 uncached bitmapscan 2332.638
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 512 10000 1 uncached bitmapscan 956.599
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 1024 10000 1 uncached bitmapscan 1217.454
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 2048 10000 1 uncached bitmapscan 1247.130
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 4048 10000 1 uncached seqscan 1333.135
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 6048 10000 1 uncached seqscan 1293.473
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 8048 10000 1 uncached seqscan 1255.947
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 10048 10000 1 uncached seqscan 1168.742
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 2 10000 1 uncached bitmapscan 35.304
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 4 10000 1 uncached bitmapscan 62.371
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 8 10000 1 uncached bitmapscan 114.179
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 16 10000 1 uncached bitmapscan 205.940
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 32 10000 1 uncached bitmapscan 376.014
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 64 10000 1 uncached bitmapscan 717.653
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 128 10000 1 uncached bitmapscan 1343.947
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 256 10000 1 uncached bitmapscan 2289.877
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 512 10000 1 uncached bitmapscan 953.380
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 1024 10000 1 uncached bitmapscan 848.326
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 2048 10000 1 uncached bitmapscan 1017.467
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 4048 10000 1 uncached seqscan 1135.923
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 6048 10000 1 uncached seqscan 1148.930
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 8048 10000 1 uncached seqscan 1258.908
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 10048 10000 1 uncached seqscan 1265.305
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 2 10000 1 uncached bitmapscan 33.732
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 4 10000 1 uncached bitmapscan 58.582
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 8 10000 1 uncached bitmapscan 104.723
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 16 10000 1 uncached bitmapscan 195.832
